"Gene","FXS-D56-BPN-1","FXS-D56-BPN-2","FXS-D56-BPN-3","FXSB2-D56-BPN-1","FXSB2-D56-BPN-2","FXSB2-D56-BPN-3","SO10C3-D56-BPN-1","SO10C3-D56-BPN-2","SO10C3-D56-BPN-3","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3"
"CUL4A",-0.000359582836374273,0.0126272111313899,0.0692032852692659,-0.00260236099887656,0.0231275052710664,-0.00181214428085852,-0.0340222076623,-0.0849465558224374,-0.0361437218953622,0.224369246426855,0.175086735178091,0.203552717763147,-0.0444568567273187,-0.231688837719256,-0.175417605769272,-0.0904101280540548,-0.1780765286879,-0.161030588325389,-0.00288803337877042,0.130528594796765,-0.00778629159214184,0.0392968251522099,-0.00989209472641406,0.0750770619032188,0.0686382177331364,0.0266044314636655,0.0134217063879483
"SAMHD1",0.377195290888888,0.278247433999432,0.28468294900339,-0.413870809983383,-0.303727510970164,-0.307520712488468,0.000180481840617475,-0.090244151239169,-0.0681694044915684,0.497084547309493,0.509973844929268,0.527852064372659,-0.109419297909971,-0.0796238240308984,-0.256755258211662,-0.471034810902056,-0.519063929243702,-0.349226781994105,0.286163510652285,0.31499323223394,0.349930244910293,-0.219378934281549,-0.140291972545057,-0.0895537900923902,-0.0636336586819315,0.0691041489258826,-0.0138929020000784
"ZNF365",0.0407644125406019,0.137722323454573,0.0435384844879838,-0.130292110205392,-0.19558713115684,-0.255213059126437,0.0594299311332911,0.0511828777155134,0.108745155733487,0.63486178486742,0.595204785860647,0.595669396138446,-0.221479746175653,-0.126307901619544,-0.182253472249448,-0.450748058827181,-0.263296366049778,-0.164020951585487,0.0679589276513468,0.18321456953271,0.0735448945531854,-0.143838551541847,-0.0431377641854471,-0.265051213496319,-0.272287781504842,0.0104499913895122,0.11122657266546
"RPA1",-0.00487384172840422,0.0234655473091134,-0.0594279011106806,-0.0333118506327335,-0.0318339645669283,0.013995315962525,-0.0701857943981494,-0.119665337541429,-0.127733285040962,0.151805844733817,0.16339489893627,0.187137006850314,0.116993315223995,0.00934519276128754,-0.0614086863674395,-0.0137071634777524,-0.0629066604997561,0.00835449014685885,-0.00874727984752077,0.00264166369369612,-0.00883913624668864,-0.00380805819650298,-0.0607325971774664,-0.00607577325862252,-0.0437631420623532,-0.0081500939116772,0.0480372904471977
"USP51",-0.0211019509512731,-0.0781201954994231,-0.0707522497580708,-0.0509411222561802,-0.102522772082279,0.188967100581396,0.00903493945392242,0.110282496897819,-0.074135142647572,0.443287978456702,0.291426154267873,0.549231110529124,-0.0328092341711788,-0.142664975282544,-0.0698521313457743,-0.0557162939223517,-0.29936674322348,-0.147649142877365,-0.116950330651347,-0.184090590425166,0.00236878464100521,0.0433792785259719,0.0383428152743495,0.0528430905375021,0.055005935027113,-0.16362569213106,-0.173871116967774
"SHLD2",0.025586305471565,-0.0785378750634589,0.0726354135954193,0.0830733119730649,0.0534066740002981,0.00733171901141993,-0.0544062406156165,0.00928999985192291,-0.0965957938741955,0.139181288990605,0.0747852010394112,0.0550924257964294,0.0841643413570896,0.011799385583398,0.0542004977474022,-0.258396829058462,-0.00236175883956591,-0.179874441565609,0.04256316434628,0.072293213689278,0.0364723973198959,-0.0980696537198593,-0.0462278725362211,-0.0136844405853651,0.0177959013734554,0.0192485295176574,-0.0307648648061303
"EXO5",0.188904574168462,0.0589338343898618,0.334549688977233,-0.378472516024017,0.255779257182053,-0.222665340862255,-0.312402651186034,-0.11934061326107,-0.143404002666975,0.233068661498377,0.275935103494295,0.288625281067731,0.225651421637061,-0.0193886592008399,-0.0491202410646689,-0.218663851273486,-0.11706281636248,-0.0439190045636133,0.0909837725842282,0.186451328134678,0.298012193812511,-0.203519799577969,-0.0923847637204425,-0.0194996252701758,-0.100650028267902,-0.250873128674685,-0.145528074969856
"SLF1",0.0712487764547003,0.12387531442978,0.132303912709467,-0.0596352710195962,-0.114976747165976,-0.0752745733247124,-0.331192774627082,0.0463407583671582,-0.176038609296727,0.220713480479478,0.151032083623193,0.258258019367357,-0.0363877418511365,-0.0922048060770422,-0.139914552166607,-0.125658831577805,-0.10208592109827,-0.231312388719955,0.06360584132314,0.139723741546561,0.211986603567846,0.151491472221091,-0.0101907365321647,0.0182256318354455,-0.0123062848196334,0.11773390779716,-0.199360305445657
"TEX15",-0.00332339886905153,0.122002620185144,0.0165754525021375,-0.0632610690451809,-0.116957275486588,-0.110883802068701,-0.236831700700492,-0.29353207050303,-0.136517958051291,0.36927016153441,0.362975237252518,0.456719660801061,-0.248780296123157,0.0363308220103118,0.0228103599659715,-0.308350877631648,-0.0277556222093231,-0.226902703629422,0.075537696495255,0.277072334823747,0.142797130774388,0.116193484936903,0.0402761588276688,0.100537987690911,0.055294044801685,-0.175887037168354,-0.245409341115908
"RNF8",0.178173858874977,0.101214948710645,0.0170545331771113,-0.0851950477862538,-0.0418672300773846,-0.156890607037042,-0.00970761899411876,-0.0337189338692152,0.0477890289524421,-0.0425767186067887,6.85028359299622e-05,0.0504421127392813,0.121292083896561,0.130122294196958,0.0313367170127421,0.0184858290333167,-0.0442263152798539,-0.0895060544370612,0.0376501458446032,0.0274186403220611,0.0648781589044329,-0.0253404575171263,-0.0159311642832805,-0.0476181941703526,-0.146274067953309,-0.0286374073960634,-0.0584370370931815
