"Gene","FXS-D56-BPN-1","FXS-D56-BPN-2","FXS-D56-BPN-3","FXSB2-D56-BPN-1","FXSB2-D56-BPN-2","FXSB2-D56-BPN-3","SO10C3-D56-BPN-1","SO10C3-D56-BPN-2","SO10C3-D56-BPN-3","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3"
"WRNIP1",0.118340175256851,0.113520269948786,0.157869331877549,-0.0840823794734504,-0.0793268995573158,-0.107005796697335,-0.0593733677489947,-0.0197385347100294,-0.0075763001308573,0.036734084019832,0.0304820501860057,0.0178547977728396,0.0621476133803096,-0.000355779076043561,0.0194446705827929,0.0677277761444266,-0.0804765243670129,0.0165680958578651,0.131582346119584,0.0813266636955383,0.0602555884024003,-0.106521228273243,-0.0354543240107166,-0.0191545048548125,-0.129092723306782,-0.0981411741286351,-0.0875539269095622
"TOP3A",0.180717053754428,0.124519629157879,0.214242664011984,-0.0779160402699155,-0.204727936382882,-0.0933029492946602,0.0115438009695037,-0.041130026050892,0.000280910259917277,-0.0320219699927726,0.000607137529499369,-0.048847710925692,-0.0970329684120372,-0.195004204927038,-0.032469987536361,0.0931282720101123,0.0409927271314601,0.0647539479487111,0.198011668886135,0.222785687623768,0.243186006137774,-0.145181795424165,-0.11331009147248,-0.154064663455872,-0.0558965928541237,-0.0711233848442632,-0.032739183578034
"PAX6",0.947861347255296,0.892356883474372,0.903886447047009,-1.03711567091352,-0.910210331191861,-0.96801393820868,-0.922236511567075,-0.818113404357302,-0.846123501676631,0.780866831552444,0.762309418420594,0.832963513037248,-0.384011389119141,-0.451757846356053,-0.458566085701882,0.952600009516082,1.0325056335821,0.949644433385028,0.969987460416187,0.898979134539255,0.968002145187612,-0.896889014222502,-1.12161001095876,-0.928220734796739,-0.350595575101002,-0.405197181460936,-0.393302061781121
"CHTF8",0.170900231808544,0.237369312916506,0.17436666871885,0.0769096706593988,0.0795035673826421,0.0102045321168429,-0.0284096215818845,-7.95067238454905e-05,-0.0250449424936869,0.0206417884463415,0.158252255846135,-0.00502078109226112,-0.171494357700197,-0.0327495650933693,-0.0156911713697951,-0.0835302893457746,0.00189076763676699,-0.0243409275918012,0.14638230402514,-0.113355452834016,-0.133005192343544,-0.17978487640655,-0.0663444972182035,-0.111035407527256,-0.0211038743362204,-0.0319836285727071,-0.0334470073260595
"HMGA2",0.963880905407784,1.08435651018872,1.03469893863821,-0.0870767840805478,-0.0292283938548881,-0.186374743875639,-0.737388948637616,-0.686886119242212,-0.69083898663796,0.891206385307136,0.869369357677691,0.87222266058707,-0.705971896414193,-0.668252995520323,-0.605153379679917,-0.744434926718318,-0.686452821728164,-0.770738454387024,0.314393966219287,0.378302264480366,0.298622644280588,-0.05719846066728,0.0716573361467141,0.147134647283778,-0.0758827016156989,-0.0682292924783034,-0.125736710679197
"ERCC3",-0.0245977864921745,-0.0387985131271247,-0.0181695278643517,0.0188703627371165,0.100768580189399,0.104515038301185,-0.0327035149423551,-0.0820511864904407,-0.05770668689029,-0.0172034522421853,0.068505255351873,-0.0560242333051058,0.0285799283857688,-0.0564370251853017,0.0306420842106103,-0.034795670681989,0.00301911634334218,0.00116956389731904,0.0958713526585502,0.0816583969839595,0.110159000104467,-0.0230898813130889,-0.0643607101228998,-0.0944805688557704,0.0534563436249424,-0.0231889596411907,-0.0736073056342867
"CHD1L",0.0827373383700705,-0.0512909616144146,0.058592284215929,0.0875833506498314,-0.0120289342120126,-0.0180451497061309,-0.201191782720586,-0.115840500642165,-0.198511158197516,0.02125284177606,-0.0306643014260466,0.100917805280765,-0.236761196609814,-0.0822613069666192,0.0269186018240095,-0.205612101552858,0.13368314118012,-0.0476810046488865,0.186709095012215,0.0261008699895608,0.0972118452646997,0.243807300313062,0.0831179791626457,0.0139284443690144,0.0197588552253949,0.00536050454930592,0.0122081411143729
"H4C2",0.184757108279764,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,0.168832572333348,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,0.309556771384151,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,0.172413518759526,0.197173463171825,0.209114000171964,0.0630958246877915,-0.0825303514738644,0.0624744097708767,-0.0825303514738644,-0.0825303514738644,-0.0825303514738644,0.118128657970346
"LIN54",0.0448612816859217,0.143730476249351,0.134466501310332,-0.0184992952207761,-0.0254956166533162,-0.0776857857844053,0.00515620032212105,-0.0240128665389001,0.0159582800047477,-0.0385239888471194,0.0683967407319237,0.0695956092239438,-0.155964809858874,-0.0239137064573534,-0.0783682021493721,-0.105606575577776,-0.118608000518723,-0.10479157589382,0.0247530589428351,0.101518853756907,-0.0402332531516709,-0.0101805396354315,0.078037079884453,-0.0108322154856264,0.135604103847385,0.0443704357947876,-0.0337321899815297
"MSH2",0.21990494748538,0.0933068813720119,0.224108336047527,-0.0933574448794445,-0.136129463634251,-0.107048096442853,0.00883746936385599,0.0183665496079435,0.0057288890361189,-0.000117229673469055,-0.00764719289159821,0.0452792721118467,-0.272207966976366,-0.0660991835648304,-0.0995699373924719,-0.116554038085351,-0.0351211870686221,-0.153398996712632,0.0416565246505556,0.202497978635595,0.0843742982742004,-0.00434076436778064,-0.050757179682499,0.0458654527742635,0.0744291395273979,0.0726673290598185,0.00532561342565963
