"Gene","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3","FXS-D56-BP-1","FXS-D56-BP-2","FXS-D56-BP-3","FXSB2-D56-BP-1","FXSB2-D56-BP-2","FXSB2-D56-BP-3","SO10C3-D56-BP-1","SO10C3-D56-BP-2","SO10C3-D56-BP-3"
"PRIMPOL",0.0115622249364442,-0.00319768501411843,0.0727117536732962,-0.104412689535028,0.15195358442023,-0.0550601677812281,-0.117248685229278,-0.273867854019484,-0.221134840211725,0.174094509748571,0.165248621673205,0.113270704059481,-0.0670893062806908,-0.159927845338069,0.0163006370496959,0.0619199426097055,0.175201533624445,0.143300124127546,0.00305820615525931,-0.0724335877476641,0.0269467802558712,-0.170286558087342,-0.271152739010066,-0.0785611431381437,0.150493757382643,0.287836912975354,0.0404738087010603
"DNA2",-0.00610380146981626,-0.128718914078082,-0.181238152984339,-0.061373912341331,-0.341758796497345,-0.195908530686552,-0.533161424688911,-0.296780325725585,-0.378485258184019,0.138835999628443,0.145596340353913,0.089870527382736,0.105829699482898,0.126298680641867,0.12845187599372,0.25452127003466,0.0618040613655193,0.13496582903861,-0.0211993535731452,-0.0299389841371127,0.0449206123992631,0.142097112740055,0.24925002408226,0.149991079912756,0.185964788487862,0.191497082785231,0.0247724700364333
"CHCHD4",0.0788444456934982,-0.137204554657314,-0.152499153829748,-0.108267194740247,-0.0749015166307156,0.00281072704821739,-0.141575830473974,-0.406099711470672,-0.400069238239894,0.11412728924703,0.173277439892782,0.182085240951659,0.0946276820753518,-0.0868797077191683,0.0530020036559797,-0.146531999023924,0.0756445804159753,-0.100577237618852,0.130979925541681,0.147992554974762,0.140458813394009,0.029554871694506,0.167055435271262,0.0284052932507173,0.140566765467822,0.110517063215223,0.084656012614067
"TP53",-0.265970131903334,-0.235072208320764,-0.263349059681575,0.217153839950639,0.109027877104269,0.103226889103276,0.166730318931515,0.167386615807045,0.135771137245465,0.281244183796336,0.175339743946747,0.221907652533812,0.0707579234026845,0.0126013322381109,-0.0401675472682808,-0.0805503068273197,-0.0715098827230207,0.0232066187764381,-0.212077389979415,-0.233641464955559,-0.216965170571314,0.0801458748910626,0.0367504188002297,0.0631777295979603,5.0297107105024e-05,-0.129010891904935,-0.116164399097128
"MGME1",-0.0645285922312766,-0.18345877895209,-0.0890677197993668,-0.0547777864255163,0.0256318126931294,0.0181211743773879,-0.10420575478866,0.0280849636217884,-0.112874774320666,-0.0340151205014454,0.0576630047347635,-0.0333221215663286,0.200115434700376,0.18399044076488,0.096283403478699,0.150028409711478,0.107320603930857,-0.0976861707234526,-0.0826637804357553,-0.130941353948321,-0.260368796468576,0.0404718642615975,0.128360604708632,0.0491458626740826,0.0581599557173735,0.0870710291514438,0.0174621856349457
"PARP1",-0.0515613280447909,-0.00826012297253342,-0.0126505442643374,-0.0602828467335907,-0.0882830898008091,-0.104362948445985,-0.0530402930244467,-0.011755109847698,-0.0200959271637107,0.0770991720696337,0.0736382892094891,0.118700267972454,0.00589035160641416,-0.00578721807788618,-0.0795768814489719,0.122379514778366,0.0927355951520461,0.136190737993843,-0.135794102187443,-0.118037207375012,-0.126714457008573,0.0482783438713881,0.0769635238323474,0.082055909037031,0.0205365899932186,0.0500391052663431,-0.0283053243866949
