"Gene","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3","FXS-D56-BP-1","FXS-D56-BP-2","FXS-D56-BP-3","FXSB2-D56-BP-1","FXSB2-D56-BP-2","FXSB2-D56-BP-3","SO10C3-D56-BP-1","SO10C3-D56-BP-2","SO10C3-D56-BP-3"
"NCAPG",-0.0668957820330967,-0.159073444693851,-0.105082621167483,-0.353050390550255,-0.292201067573703,-0.336811471234773,-0.977590944308311,-1.11222840378774,-0.976110461532882,0.259945480053977,0.398078591963813,0.181525131378253,0.350983599966417,0.289704947211993,0.331151118806696,0.325434278804547,0.197913579987601,0.251382658188479,-0.09360672602328,-0.0692157277687855,0.0243309438464383,0.39114002056443,0.480800998770682,0.50031436799966,0.1774780087369,0.239546004035541,0.142137310358844
"NCAPH",-0.126226511566877,-0.0124697516716612,-0.126383718753736,-0.287209876027918,-0.252378514339892,-0.342483808626879,-0.989720457695368,-1.14861776949245,-1.02140827557086,0.245700991934518,0.333158824936396,0.410467282753455,0.1599778585522,0.20637377199767,0.121651259714008,0.427656651008565,0.363294306102828,0.319919875207358,0.0101405261479641,-0.0642272505375789,-0.00171118917258894,0.419147073525911,0.462500654988794,0.416396486456593,0.239860829651455,0.157442310074739,0.0791484204033992
"RFC3",-0.00712419925353025,-0.0254642025163676,-0.0231868120050489,-0.198718974846859,-0.272075053925274,-0.278778158840611,-0.577535346227574,-0.56388797444547,-0.683748234750084,0.116194519924997,0.0927467798004997,0.0650608819905649,0.264402866850503,0.175086961640444,0.297625333190357,0.15860713421498,0.110169889701867,0.153264267360058,-0.101436152236895,-0.0617079315331548,-0.046866922194436,0.220660390307637,0.472442511548497,0.322416252366537,0.0801604170836097,0.217484514096212,0.0942072426985341
"PCNA",-0.186950545823107,-0.0720772562567085,-0.138275075501101,-0.196156204058571,-0.269255673688768,-0.262388807703163,-0.41823725468597,-0.494768452087508,-0.480333993191167,0.202988634294092,0.188544230259073,0.267247467344347,0.15769572483841,0.043970949716952,0.12495560331789,0.177191608700126,0.170729759937036,0.181824077793527,-0.0537431986310057,-0.0743082640203099,-0.0788430707842025,0.240635403500823,0.316691159487156,0.259179246805461,0.167616758214482,0.101105689924889,0.124961482297291
"SKA1",-0.0910034788451917,-0.0719163064858321,0.00975883934221322,-0.0396933658316172,-0.0882574000669489,0.0447284935393348,-0.576132141799135,-0.645008798598354,-0.297114589880298,0.136371794212284,0.119566595057547,0.277945129961125,0.143739037838539,0.00703392932674873,0.140637478250573,0.193401932738235,0.134438029867708,0.109366495579289,-0.125401209429858,-0.222475211477917,0.0538740946508991,0.236711946393768,0.195072817579526,0.134671999440743,0.0245319649042646,0.21423150866317,-0.019079584930827
"HELLS",-0.274039949422347,-0.28194103913912,-0.315950783899895,-0.273013879351115,-0.0621153637839775,-0.283312947807042,-0.6412063267235,-0.655599643754824,-0.662718982309213,0.156828543653177,0.220834868968268,0.234897009438118,0.139878175272724,0.0696289440978646,0.0564204071406458,0.419328790172072,0.324714069114771,0.34011440562457,0.0492110285695464,-0.0680512594042835,-0.075158798541354,0.104271962873511,0.17614579363002,0.229578865230762,0.288847028545687,0.471099641618578,0.311309440186356
"MCM7",-0.354389648683711,-0.397459447239616,-0.381757281080411,-0.11233283746952,-0.25909032403608,-0.270430525042299,-0.685836544595169,-0.69681273595142,-0.723066230243276,0.354422085944362,0.296531768276445,0.425282287816669,0.168929131429097,0.0322806888858089,0.10463804388467,0.329031409181068,0.319825313764118,0.379004774830022,0.0479141913292818,0.00933676475217204,0.0164316511181504,0.271906045939549,0.220260324805407,0.204837085665291,0.245160747446626,0.182031758485882,0.273351500786887
"PIF1",-0.233408313914049,-0.247440413982448,-0.448480078025186,-0.060266470368525,-0.0625727757051742,0.0282820029917872,-0.856561966470091,-0.785130163052733,-0.889000920562884,0.209068845768812,0.140384146304914,0.400180342539098,0.197256542425816,0.279188626049784,0.131020285848578,0.292180293932617,0.311758337749223,0.45850659168044,-0.182617633405691,-0.17995712458502,-0.126992489901495,0.370785803264159,0.175360389640055,0.333108710244986,0.272887806926395,0.145613004121616,0.326846620484933
"POLQ",-0.059205328136823,-0.130747077770295,-0.209091700923672,-0.418273714827599,-0.250352799741103,-0.258014863124094,-0.895300930430864,-0.821067201677392,-0.837601863995566,0.267342581972029,0.24016673938738,0.160296497340839,0.073113945790297,0.274090338767053,0.168553903258227,0.431830890404237,0.460980398556133,0.295971263551927,-0.142043272989479,-0.0927359262886025,-0.0518405678810865,0.325713576519636,0.406789086876147,0.112111221536059,0.211115009516487,0.376398631318972,0.361801162991181
"DDX12P",-0.124709839847455,-0.416967435596144,-0.372886084914882,-0.209674644993891,-0.309354340539981,-0.228651323538731,-0.76325317522663,-0.867235311931342,-0.795729970528779,0.303310835784199,0.297735915955291,0.107528163978404,0.303757711216146,0.117869879575871,0.235617454297204,0.483303395050307,0.551001937863624,0.585858798374009,-0.20106030792922,-0.222241494513987,-0.0930440746048493,0.204540447652962,0.220087702317679,0.162627805476472,0.250258929641152,0.344322809094376,0.436986217888172
"SMC4",0.00875748190136783,0.0407247682125575,0.0046556314152717,-0.112943143665859,-0.0254940783059272,-0.0118821268446858,-0.456199881249992,-0.248693710297996,-0.403830108835683,-0.196584663119758,-0.0181046389583379,-0.143060430175167,0.251932487687245,0.138346483142264,0.251997892996979,0.166958033671674,0.118046222479427,-0.00681230013428191,-0.307358182621861,-0.23970406133097,-0.206149707679945,0.282326486064468,0.25468890053231,0.334184361187246,0.182863236341325,0.175646072377772,0.165688975210468
"NUF2",-0.266367041806275,-0.30259632288864,-0.0833733829079222,-0.0216213278475994,-0.0953476461925309,0.0385158625367428,-0.731777340360246,-0.566415675423546,-0.720302218381383,0.0938585738891202,0.283791817027877,0.206381973801516,0.42436074186365,0.315426912179316,0.409975640123164,0.0130599086830809,-0.0394196549259096,-0.084108782386231,-0.135341013536944,-0.13345883166498,-0.229370410552061,0.501235184674309,0.568510287814259,0.599486527662377,0.00171894830826069,0.019736547582605,-0.066559277271999
"BUB1",-0.157854168644098,-0.0335873849316481,-0.136176388139193,0.12330089655015,0.112348647201992,0.21393410479816,-0.387772464261126,-0.332031622879146,-0.331989926749371,-0.0202869142965643,0.1122305811076,-0.0210305943710249,0.312560685228304,0.251124569788582,0.264268720974691,0.059525615998524,-0.00330837556966301,-0.055384059043126,-0.360215517612742,-0.348729424211234,-0.338568862361846,0.34121115830809,0.415424998553398,0.380278364501454,-0.0947680940432729,0.0932072186428954,-0.0577117645398122
"PLK1",-0.258699635815402,-0.295871226385945,-0.206995654064762,0.220895917831925,0.115772931222137,0.121585962160362,-0.534080060726993,-0.60955200901895,-0.544387583270986,0.110371063047015,0.0141296145263077,0.20610295840496,0.36498206838438,0.277364492154128,0.32335800375732,0.0259393534788099,0.0456454550566772,0.0834712411775467,-0.403644009169813,-0.341993478526648,-0.260257220376056,0.457925773539753,0.37733504917537,0.381839769536095,0.121083660664073,0.0343641741474379,0.173313389091302
"TOP2A",-0.12021172476482,-0.127006195658165,-0.130211705019253,0.129581336107131,0.171808154006419,0.104100493363283,-0.554605315450155,-0.478443909367172,-0.536125025873183,0.0898239956601756,0.218038238629443,0.120877805142774,0.191680157437919,0.162957313054624,0.206093063998829,0.204492901695101,0.219692073628094,0.158729994980419,-0.361981889440163,-0.354624224075369,-0.355634113081795,0.276086072067397,0.266423930477446,0.274873812104381,0.062421535318391,0.129156776221587,0.0320064488365883
"CHST1",0.0748155448879739,0.00749028318429623,-0.132459208320149,-0.017836731062042,-0.0766047936739103,0.104313366349928,-0.939755825611336,-0.835952612467315,-0.912140073707505,-0.110176664090671,-0.276889924855281,-0.107853918466201,0.240332651112245,0.440077668863823,0.23264207984205,0.0129871785004756,0.0230500848009196,0.126836483376319,0.204486910376966,0.163907708676266,0.225029051756708,0.564163095983975,0.478169548578737,0.366767521480545,0.00197330555393549,0.0231759138378287,0.119451355091408
"HAUS1",-0.181497642394641,-0.208139662327964,-0.209307329085277,0.0636451774764666,0.0274839131666695,-0.114126993888775,-0.368213142247324,-0.507213399688611,-0.5362323783947,0.178981017747015,0.145150055062746,0.212684508762681,0.174374981330185,0.0472144897142179,0.0487669731880445,0.0101750176069686,-0.0896386075800955,0.079240502134013,0.0137292188725073,0.0470558444386615,0.0471727392026295,0.241825653693743,0.25566757834061,0.22831139325517,0.103797104178764,0.118867071624578,0.170225915811766
"SPC24",-0.0553413726462448,-0.150105723192478,-0.180097081680771,0.0712078931491416,-0.236177316797612,0.00913358272640963,-0.846293476988324,-0.896365945254429,-1.02845757907035,0.248673246920987,0.231884653511898,0.236539336627169,0.27798214041815,0.295386794302813,0.339744299498605,0.0399066116956668,0.143992914146114,0.220199600724339,-0.0159731876570159,-0.054815860680332,-0.0712221492287437,0.547904521801962,0.39230529444575,0.330284934752854,-0.00968616671815248,0.0360653201808141,0.123324715011771
"NDC80",-0.235933281115107,-0.112241407813578,-0.137631577297615,-0.0668863426449597,-0.128666497290489,-0.0890863674011566,-0.91006801035903,-0.808138675221072,-0.714292295586256,0.128148084692731,0.378183841590639,0.28911800456269,0.332819204015994,0.256212481648788,0.245334152414088,0.201550213132055,0.273292532194843,0.133424424628702,-0.220622895639753,-0.209867222431205,-0.119931895104223,0.299233347191052,0.355951872459507,0.273582666663252,0.148813502081076,0.222669311494565,0.215032829134429
"CCNB1",-0.162705052355449,-0.121134158914726,-0.144804280559573,0.0205748742639127,-0.0338209071758584,-0.0879941712501662,-1.01348302052769,-0.923422734116695,-0.976803995435212,0.276366979131561,0.263400966766257,0.26341089965568,0.384390402166572,0.278365054268983,0.296610179489589,0.242734713871357,0.149850482011193,0.199513375999134,-0.212326207857627,-0.206166782736489,-0.161695936413532,0.43585923393697,0.450230801749735,0.480043067404649,0.155038888651321,0.0549624804872728,0.0930048474888476
"CENPF",-0.207215884457295,-0.302106319842242,-0.221399876419213,-0.263277131416931,-0.133071429151375,-0.132373205184928,-1.29459302564941,-1.20743610609702,-1.36266113498634,0.2016315286091,0.380482159238575,0.105953967106746,0.320166870223,0.430220718429924,0.394288730487403,0.355681788738737,0.349261570284849,0.272782789899429,-0.0315486572941097,-0.00315773693114174,-0.0244125282990275,0.390986259067333,0.474914298025698,0.395269452862493,0.390582458626774,0.399425430927179,0.321605013201802
