"Gene","FXS-D56-BPN-1","FXS-D56-BPN-2","FXS-D56-BPN-3","FXSB2-D56-BPN-1","FXSB2-D56-BPN-2","FXSB2-D56-BPN-3","SO10C3-D56-BPN-1","SO10C3-D56-BPN-2","SO10C3-D56-BPN-3","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3"
"PARP3",0.0940981087381214,0.0837098929944293,0.174122030718001,0.115909667162203,0.0706771642740911,-0.0214819206242716,0.202961124527638,0.181291341938545,0.309491622668947,-0.019995422465664,-0.156962887593361,-0.216350518464232,-0.329055919895541,-0.170927277135497,-0.406610823732285,-0.147988716721837,-0.0496828031781913,-0.0435492909645028,0.258216808258313,0.101269328831581,0.185472801648968,-0.0384196616956647,0.120058479099246,-0.335337788434346,-0.0764533863591996,0.0689217692879112,0.0466162771165646
"MAD2L1BP",0.271323639374002,0.0718503722890329,0.110304553163028,-0.0263901396871926,-0.0567310547485249,-0.0551822914456892,0.207830511398079,0.271562700943511,0.188602608928946,-0.125785702161057,-0.105572655763819,-0.175105729782404,-0.13371069173091,-0.161412418152228,-0.190566384687576,-0.11137891268757,-0.0804500510150508,-0.103063436586535,0.190003505710161,0.0243259145044892,0.128481582397745,-0.0314604227180322,-0.134934017146415,-0.168941731707177,0.0869979346060408,-0.0448395759530094,0.154241892658218
"PMS2",0.18513114665072,-0.00511892176391093,0.049853280982342,0.160463464121085,-0.0266793544433614,0.0963911049168065,0.0786917725225056,0.207163740951172,0.227366403539442,-0.19070123351803,-0.191326837224947,-0.206170306063481,-0.240091715360183,-0.0678262511506844,-0.185849316218635,-0.0338679538867588,-0.0960943209193346,-0.0849511386621611,-0.00481886339327531,0.0446048437813982,0.093003693647443,0.0614547489953257,0.0900620027593497,0.00727208704726223,-0.021914477919216,0.0356383847635247,0.0183140158456663
"DCLRE1C",0.126056632269256,0.0888122586835092,0.0842905176034119,0.0471377708512382,-0.0848396039280939,0.152631406240086,-0.0264381574653143,0.146824264383463,0.193325668799533,-0.126012042078012,-0.291999026848943,-0.311221404125265,-0.191752005790708,-0.24598834470703,-0.0516495601168234,-0.102240665441158,-0.0274991974445697,-0.0692538328664991,0.0779260935682515,0.234347313190868,-0.0380021141939917,0.0310855164381216,0.101204422714108,-0.0373536684219324,0.121717803721378,0.153295138807458,0.0455948161576245
"ZFYVE26",-0.0493473602709269,-0.0609418333673055,0.0671723125223416,-0.0986090192952478,-0.113508842039156,0.0406218689727122,0.0961730036882198,0.00980546936363069,0.285514664612728,-0.157835052991038,-0.0574414773199639,-0.17914522825544,-0.305409304176017,-0.0859763858400324,0.016930736570659,-0.187702876291979,0.0537727197390083,0.0440847036265861,0.126235765791469,0.16708817231541,0.13590584790796,-0.221487516554893,-0.0279998164768447,-0.0104125016488865,0.228330728480111,0.20713032088671,0.0770509000502404
"TOP3B",0.11833626821742,0.0596748861664596,-0.0202073644128067,0.0406356903476723,-0.258833045988442,-0.0124958896526799,0.158071713335956,0.141518903048745,0.0119512603659846,-0.0266568176302853,-0.124822243149567,-0.278384506301639,-0.214473908945725,-0.00133992153448226,-0.0240795946299501,-0.00849440006391067,-0.0208096541327558,0.0406921719467856,0.217213742026083,-0.0225928312660191,0.00449891219549858,-0.112883104899578,0.029046064134512,-0.150910621845412,0.0742270893196215,0.171576640051965,0.209540563296516
"EXOSC3",0.101759928344539,0.0454722528469453,0.167292911801864,-0.0285056889631452,-0.131065934122201,-0.0378830291809695,0.0299126621450743,-0.0374966184703691,0.0210021024576594,-0.168684656089489,-0.213264501315097,-0.0729046013825396,-0.261761804138715,-0.0444334094257712,-0.0956142572115173,0.0320145757711643,0.0497409716809383,0.0778045157440133,0.0756411797209893,0.0409275060763328,-0.0332475695345273,-0.118677841375606,0.163926418101981,-0.010343039613085,0.162580885961646,0.158318057857473,0.127488982312311
"SPIRE2",0.335069915403867,0.421247442655417,0.380833676001188,-0.0501753637048115,0.0133888839944447,0.0250608320325085,0.226579328326972,0.245353532811862,0.0912857238652816,-0.185218704753483,-0.194347428203757,-0.391747507498403,-0.0711790746505017,-0.197343691683169,-0.200319954408318,-0.534636080110392,-0.601208092962882,-0.585597735610042,0.341299336188927,0.241163814410267,0.284351405317386,-0.0752698122228495,0.0227766580230568,0.0245795407241207,0.0783838282246556,0.2172784699021,0.138391057926492
"TAOK2",0.11918045974803,0.173664730685939,0.145380813465049,-0.00392830878114481,0.0280154767057788,0.0928348344530026,0.228805688841527,0.120324972198343,0.0921301519603084,-0.160017836618673,-0.172955518112698,-0.26772845353665,0.00190028578190393,-0.129242053194911,-0.0580936550085926,-0.203507948837048,-0.317770972655373,-0.336410798296599,0.283096875680071,0.0265590900815784,0.166268691448609,-0.106017674182501,-0.0278944419243015,-0.0174482568842453,0.0600871416740407,0.10741424923329,0.155352456075171
"MUS81",0.192779670240821,0.255580170371159,0.263746665383758,-0.0488723788822316,0.0662115751229919,-0.0831901888865296,0.0649362500237114,0.206244928328815,0.132773637808494,-0.26321742817912,-0.274103291058905,-0.14402816993519,-0.0337808161487985,-0.0946982470736355,-0.00315810165021979,-0.286961102729622,-0.410763926498694,-0.328036494474631,0.202178654143173,0.201933093238413,0.283903597331312,-0.0968140375699953,-0.0642344091942633,0.0829688094547194,-0.029496403035024,0.0818287050011541,0.126269238868405
