"Gene","FXS-D56-BAY-1","FXS-D56-BAY-2","FXS-D56-BAY-3","FXSB2-D56-BAY-1","FXSB2-D56-BAY-2","FXSB2-D56-BAY-3","SO10C3-D56-BAY-1","SO10C3-D56-BAY-2","SO10C3-D56-BAY-3","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3"
"GPER1",0.0555958813931445,-0.169893416125936,-0.042436480589938,0.145681948460387,0.065969748236939,0.00148296292246819,0.121742383366565,0.205908779538481,0.0387088359472028,0.219577034553184,0.143211333486235,0.221293714292583,0.139128061124069,0.0286383356082229,-0.221841564064166,-0.209077314262515,-0.295162620596807,0.0011801458830174,0.0993446137056821,-0.0245304640947364,-0.0479734854869145,0.0448648432185479,-0.0499165564687463,-0.131357207679802,-0.13335204684296,-0.0470382791835569,-0.15974918634064
"PLAUR",-0.249610938981818,-0.0797396865704352,-0.00556595333323262,-0.0073756114024448,0.0377660799240909,-0.0041328964734495,-0.1216949882935,0.0132428431745311,0.0621033303712561,0.182771335307798,0.320630288636586,0.136028019792178,0.0648195095722892,-0.0183073897292862,0.156007673120047,-0.262797781602457,-0.216118153538532,-0.252023186294976,0.080674730297809,0.118531073576825,-0.0759212129638058,0.0236657449023232,0.317787328778566,-0.143531241468372,-0.0986789128363723,0.124783160459396,-0.103313164425034
"TNFSF10",-0.252539124611359,-0.0637880763872936,-0.253777417778129,0.0546129735191494,-0.0461671090737523,-0.00618573424466629,0.142517973763034,-0.0382352641473664,0.0929955293424181,0.142636324904821,0.311723026114341,0.117156568132552,0.209093999584371,-0.112691231931963,-0.0501937464340036,-0.241788847164545,-0.0866399002988816,-0.158200615926223,-0.172753491536284,-0.0407061604929559,-0.161574254321205,0.0614745174503666,0.2218081886235,-0.0513124090274681,0.338186904946061,0.00724841421165845,0.0370989627838387
"LRRK2",0.127509701104066,0.362280705083063,0.304147870233095,0.208220652270849,-0.159085139813552,-0.0674646180710097,0.077400702006968,0.0732957108909043,-0.226125060558868,0.0380270561699882,0.259436740722008,0.0891143486722203,-0.2571420968196,-0.0955360452516505,0.0042620326727949,-0.219703659742222,-0.0761496314696091,-0.0274523981130761,-0.0228119587616442,0.202443589009109,0.0331632356654881,-0.469724813097958,-0.156132448102109,-0.211814994056046,0.0596529344921182,0.164978929934441,-0.0147913450697654
"RAD9A",0.042409866540595,0.153990426773939,0.120129526953717,-0.310958423955647,-0.435191681473462,-0.214415924460694,0.203833437254994,0.246816803365135,0.110352892895094,0.17234725346484,0.192997054998186,0.183064656648332,0.102042484358254,-0.112990445367416,-0.0161765867174744,-0.195656646769633,-0.202941265223568,-0.245003954242637,0.104166762364356,-0.11219893816288,0.0734089728227456,-0.276102366871683,-0.0591204892154611,-0.195891710802757,0.145175118508627,0.313244622306565,0.212668554007996
"EYA2",-0.0131522122239591,-0.0499721822898911,0.129012553222763,-0.443855450280624,-0.556608569129214,-0.459571367170588,0.0692927177354372,0.0852748570754649,0.0667356047716314,0.600190266270475,0.620548288372508,0.786930084616188,-0.108083611319381,-0.0186311855737591,-0.276116723258627,-0.109436671213668,-0.00188867855182906,-0.0528118203896168,-0.0924664690876194,-0.0710117997851709,0.0578803180161911,-0.490005837270437,-0.32387753434632,-0.221014478801134,0.329097115351379,0.183179161201378,0.36036362405842
"MMP9",0.00937021342341549,0.125018823676228,-0.00971773090895933,-0.147933391199083,-0.116757203837621,-0.0881268853646864,-0.0216483145338238,-0.0186790954286522,0.0972567709237291,0.375074639524409,0.297061599314113,0.243180469296123,-0.13167894564154,-0.154217899994631,-0.0493274223486679,-0.335955473189554,-0.0388638842808042,0.0663193280255587,0.31939592992478,0.0602021320381656,0.141572563152162,-0.255584571745342,-0.0572006676434231,-0.123276946036443,0.132498290503555,-0.173916438110596,-0.144065889538416
"NME5",0.282912722306053,0.244682258651951,0.232396799225997,-0.169615462278843,-0.0754805041385573,-0.227164804585744,-0.0096560880016181,-0.121073563916656,0.107468477291961,0.443858167545148,0.423968764829898,0.46542945709329,-0.236013773770305,-0.124138549781682,-0.430274684641057,-0.547484399610832,-0.593495090243072,-0.731057186414038,0.345261889439954,0.232907156446192,0.139742270886657,-0.0715701730814047,-0.0919062781255189,-0.0529345846284084,0.244288703349111,0.333480972369889,-0.0145324962183366
"SOD2",0.0748982559861595,0.0666545928851789,0.126448077828838,-0.237430661538079,-0.218378673369742,-0.237060007195399,-0.00171425261691383,0.0281154484979442,-0.0308185496853284,0.286790857047666,0.278712336624276,0.262284955166818,-0.169809763636881,-0.103090277719069,-0.0892551587657682,-0.202369447336771,-0.213524119520052,-0.15487621241614,0.101236382168086,0.127508064781212,0.106305117368265,0.070527128193552,0.00285779768318228,0.00540377867204178,0.0217464231802005,0.0594870452093463,0.0393508625073089
"IL10",-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,0.12640958551252,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,-0.0102134336054558,0.128926254623876,-0.0102134336054558
