"Gene","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3","FXS-D56-BP-1","FXS-D56-BP-2","FXS-D56-BP-3","FXSB2-D56-BP-1","FXSB2-D56-BP-2","FXSB2-D56-BP-3","SO10C3-D56-BP-1","SO10C3-D56-BP-2","SO10C3-D56-BP-3"
"EPHA4",0.114934399386341,0.00800760014908519,0.0795541757884717,-0.174609184596806,0.00584709676806305,0.051197655509803,0.242041642279863,0.301609514921479,0.223895047062484,0.413221883358885,0.424847643759215,0.282810530002111,-0.689776473591142,-0.509021849991862,-0.58084402867186,0.168009590189314,0.103543950684305,0.121303015052582,0.446428792413647,0.43405023948959,0.44380734739272,-0.586938694045237,-0.52125522527685,-0.548758292245022,-0.0756974967518751,-0.113200141330029,-0.0650087377073199
"GATA3",0.448911790696942,0.428068685366815,0.519317156059614,-0.173465378440238,-0.267768068217451,-0.464233906532222,0.0278772488435095,0.0925968868845475,0.102920783643746,0.092587702901727,0.410804210898025,0.256682127471689,-0.464233906532222,-0.464233906532222,-0.464233906532222,-0.0411818969519606,-0.0480971546654416,0.0253223624335899,0.423882586467689,0.177015385262821,0.328244472218746,-0.464233906532222,-0.313021344644535,-0.464233906532222,0.230016156076207,-0.0995762074208395,0.164265934308113
"MAD2L2",-0.193711126112991,-0.114584689865778,-0.136863278767143,0.228998163525532,-0.00994394237625862,0.0871290862966667,0.0248638927855485,-0.0300729600098197,-0.0843916148843089,0.107000720202553,0.0642891312345935,0.181526044720211,0.126139260951078,-0.0261547624293055,0.0434631640070382,-0.161766215747111,-0.179405815564497,-0.168551241734859,0.0646532551614989,0.0793088660612504,0.0227034344353552,0.119018810874357,0.0593632800800403,0.116398178637759,-0.0397017542829037,-0.152535665531436,-0.0271722216670405
"TRIM62",-0.258305191386137,-0.316862647183214,-0.283444661554457,0.0324651772190752,-0.190678928841306,-0.0185915551468856,0.154045598699311,0.170671683031328,0.170549348009526,0.0360935390125174,-0.0447426487613001,0.0673186920683833,-0.114569391491289,0.109586948267378,0.0283618018720926,0.0396532186402769,0.00713909808348667,-0.00130079377784398,0.0834836070486844,0.106279217168678,0.0930248875505715,-0.0250694369768656,-0.0143247838168143,-0.138757318135893,0.0776852481463539,0.0892672162339583,0.141022076020318
"MIR149",-0.119310531126038,-0.25327475343356,-0.25327475343356,0.0374937746584241,-0.114298797425653,0.238607068662697,0.110969797376102,0.045679565574992,0.04098193682219,-0.25327475343356,-0.0468757962658728,-0.25327475343356,-0.25327475343356,0.129410376601713,0.237243499669886,-0.0532909851390624,0.364487622130626,0.0302721408777353,0.137948062275518,0.241299894810684,0.0299893003400529,-0.0435036454269833,-0.25327475343356,0.0323291926201437,0.103835082643434,0.111382945677822,0.00499801524300203
"DACT3",-0.0866163924840588,-0.132026029576174,-0.225259478496966,0.111281452211729,0.0084536397996029,0.195497135310468,0.333097893402748,0.240272052311028,0.189639113505017,-0.197876286271049,-0.176086616223394,-0.0235775720582048,-0.29093631477982,0.0201313488206001,0.0948261187959911,-0.174430540319973,-0.076889384671917,-0.0499654141940837,0.270235845413529,0.22233389050148,0.183267128046976,-0.122493860434854,-0.235837335487325,-0.146996951887081,-0.0255984767477351,0.00264660400202743,0.0929084315114057
"OVOL2",0.152700312006781,0.0182845030342431,0.102815145492656,0.0309205214390751,0.0656702693992246,-0.17485756262263,0.189386988187032,0.0367238163577515,-0.17485756262263,0.137738953690087,-0.0288492835914536,-0.0292313864609737,-0.17485756262263,-0.17485756262263,0.0261988893175413,-0.17485756262263,-0.0357178743932982,0.0707997837327774,-0.0266009965623963,0.100410690484241,-0.17485756262263,-0.17485756262263,0.194694456255623,0.174650549085803,-0.0287580402259655,0.0360506928108109,0.0361149482988701
"HPN",-0.00186211532804403,-0.0171840962664778,0.312573763486819,0.0781642973990433,0.229437813491493,0.128260498942711,0.0895016175172918,0.227679080879073,-0.108352847602689,-0.00766322007425302,-0.0766793193510473,0.0995300641801853,-0.116490838729404,0.00632812049931708,-0.0850952556403524,0.105036359020787,-0.124652403387187,-0.119062643547144,0.168109668109881,-0.164130071688386,-0.0559603049587309,-0.40260953785844,0.198167296123808,0.000641325724100028,-0.149773284519782,-0.0695771972407195,-0.144336769181877
"SPRED2",0.104167321155229,-0.00721878773361695,0.156596487162034,0.0482484209060914,0.0506330783614697,0.0513549856566549,-0.10683259458548,-0.0385327260895156,-0.00243136013351375,-0.145906694956905,-0.0970851391065715,-0.153236282232699,-0.0145595466571198,0.104785593132611,-0.0334153060238709,-0.0640870449328119,-0.0503057034060355,-0.0347579828653561,0.00142758952290656,0.0818838001870716,0.0459801859431366,0.0630288143607665,0.105984469073761,0.050998466219939,0.019573222126601,-0.0520425297506097,-0.084250735334118
"IL17RD",0.900784113816819,0.93903206367092,0.935071835608982,0.168277580293063,0.236786139693645,0.17812672593821,-0.122876944507087,-0.0524591408343849,-0.0677163796909461,-0.426778500147087,-0.32307041402116,-0.462412302376478,-0.00950360005155559,-0.039044145669715,-0.107683885004104,-0.141919048511461,-0.190539337601978,-0.192431364814864,-0.238912507506425,-0.19812236917307,-0.275721894657879,0.05274176963011,0.0244091759116714,0.00998523152163422,-0.153655535378455,-0.204492193934216,-0.237875072204172
