"Gene","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3","FXS-D56-BP-1","FXS-D56-BP-2","FXS-D56-BP-3","FXSB2-D56-BP-1","FXSB2-D56-BP-2","FXSB2-D56-BP-3","SO10C3-D56-BP-1","SO10C3-D56-BP-2","SO10C3-D56-BP-3"
"CD6",0.0371745834462045,0.0181791186346318,-0.113859670481182,0.0157240501257689,0.0989089671929619,0.184250085592392,0.180947237952895,0.411281951723318,0.274733788061571,-0.0661052345748283,-0.334250067972665,-0.287230699571408,0.0663839197446832,0.229812025836616,-0.0279301902585223,0.068358593459533,-0.209994796323119,-0.0293233817614782,-0.104772591879922,-0.333874952771185,-0.277566458590163,0.188207094242481,0.0445777587361391,0.0649550504126983,-0.0820771153277455,0.0205659791176105,-0.0370750447672936
"RIPK2",0.060365154086643,0.115760748723837,-0.0534952299227456,0.399095629721568,0.27897858251437,0.337997045652234,0.497159351830122,0.624840759039609,0.620137388858018,-0.395210231376687,-0.422340787256937,-0.278769562846334,0.0398568509804562,0.163842857823116,0.0583184403203969,-0.179114428522052,-0.189197727652399,-0.0900161345922825,-0.572901316739264,-0.560830539156319,-0.426847976847426,0.149880958859619,-0.030465923204936,0.124811681334167,-0.0885043800969587,-0.138891218696305,-0.0444599928334615
"TRAF6",-0.0292500535361704,-0.0353810885712704,-0.0127172289171877,0.225393024608669,0.448325426807349,0.519585427356541,0.644314973615776,0.736954713152857,0.723911671004597,-0.369165884795995,-0.403168180917973,-0.515563099664167,0.294748219368616,0.285608719669851,0.239036606775372,-0.2088131836103,-0.128134020026835,-0.248243568311276,-0.602691681067682,-0.606816448897003,-0.556751596487311,-0.040088264407899,0.095516608882841,0.0285325437198996,-0.116016319660133,-0.146970743537755,-0.222156572553388
"PTPN22",-0.0170500303471686,0.210630030405183,-0.00129268715146669,-0.233547218596535,0.177720457688687,-0.0370617429102706,0.00619475101699329,0.370198453997268,0.0247390133554672,-0.126728786345524,0.104004215156975,-0.0550084119239616,-0.0891882810828006,-0.14968038689628,0.0304967227566086,0.00643484631404689,-0.242628180039723,-0.0646776084733887,-0.229750906141593,0.157258653033479,0.124517877041813,0.00430856131092394,-0.0129887926874881,0.0329573536390688,-0.0273183616052464,0.0066987671115637,0.0307616913733346
"MTDH",0.0399859724883456,0.0307233029113529,0.0642384295707359,-0.0375088258933118,-0.00464870418805496,-0.0786973227384564,0.262642996930927,0.216575810175794,0.199300949820334,-0.133298635181974,-0.0436076882163494,-0.025295919405826,-0.0700557693034458,-0.0538666942570281,0.0459069399900045,-0.0355538575534808,-0.0422479682577475,-0.140303433666377,0.0683998565988393,0.091669327750191,0.090341251010468,-0.0754590683036778,-0.0479872061361384,0.00111449196009339,-0.116471031232413,-0.0563873763140439,-0.149509828558768
"TIFAB",0.164249322128076,0.125524806245812,0.210055448704225,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,0.143051199606367,0.231337059597491,0.347809523738982,0.130317828200258,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609,-0.0676172594110609
"IRAK1",0.896748214471559,0.813703483561335,0.718071704768033,0.00582300037121186,-0.0308013003547778,-0.0439400503799305,0.639290595257716,0.595854346455388,0.753902675768771,-0.0563259877857867,-0.107945109488771,-0.0645474504606547,0.51485352346976,0.323675383301168,0.442992192909788,-0.828454179650226,-0.872068750871266,-0.94433652465079,-0.174969430180113,-0.403484422168995,-0.174933945165829,0.373693817261262,0.277043686690753,0.189114913611954,-0.969181517744051,-0.931931174930513,-0.941847694066947
"HCK",0.285523745525168,0.345284621249295,0.137633671805931,0.256533771219097,0.105425500237883,0.102970357346857,0.354990758660607,0.30485851723109,0.235838237967219,-0.464103248562568,0.0792262692526471,-0.258243978902989,-0.0601279378138067,0.0561159896238621,-0.0629583514080627,-0.18150900366315,-0.464103248562568,-0.0894555543777162,-0.133171605305454,-0.156460152593993,-0.464103248562568,0.047496873630017,0.117854941591383,0.0489106065288532,-0.106993412485574,0.00584157215381254,-0.0432756917852384
"IRF3",0.394600421892585,0.476430333548484,0.44567181365464,0.312947122141253,0.165522850919245,0.0932328787901131,0.681663967620514,0.596126469902067,0.641780708129,-0.266259259431715,-0.373784105959366,-0.155624526411975,0.00893691447165068,-0.0143575382528667,-0.0430250325654011,-0.26128360021608,-0.203202603854319,-0.246082328269623,-0.543436863673922,-0.484470600077016,-0.463898603047538,0.0630232687260008,-0.0406523882029415,0.00673000160390025,-0.279038955525134,-0.343382754168477,-0.168167591743083
"IRAK2",0.106559836050675,0.370202239946618,0.210212163119536,0.303010328066387,0.204670255579591,0.273308778516681,0.670704356029999,0.454301042970471,0.496877796424833,-0.199648481814428,-0.250654071148619,-0.262556739551152,-0.0968361520610861,-0.0903241050705104,-0.174851790680669,-0.34743560661155,-0.421990346115339,-0.252372650148263,-0.253921552162333,-0.232460311466682,-0.131015270598254,-0.119781612465491,-0.0491214284592711,-0.091403602916257,0.00710605194189728,-0.191649581070512,0.069070453693719
