"Gene","FXS-D56-BPN-1","FXS-D56-BPN-2","FXS-D56-BPN-3","FXSB2-D56-BPN-1","FXSB2-D56-BPN-2","FXSB2-D56-BPN-3","SO10C3-D56-BPN-1","SO10C3-D56-BPN-2","SO10C3-D56-BPN-3","11C1-D56-veh-1","11C1-D56-veh-2","11C1-D56-veh-3","12C1-D56-veh-1","12C1-D56-veh-2","12C1-D56-veh-3","C1-2-D56-veh-1","C1-2-D56-veh-2","C1-2-D56-veh-3","FXS-D56-veh-1","FXS-D56-veh-2","FXS-D56-veh-3","FXSB2-D56-veh-1","FXSB2-D56-veh-2","FXSB2-D56-veh-3","SO10C3-D56-veh-1","SO10C3-D56-veh-2","SO10C3-D56-veh-3"
"ORC5",0.109770993124526,0.12799390603738,0.088255453037128,0.106705727121691,0.0502683950466043,0.03645308227666,0.0997445767081047,0.175981252177969,0.0886518958288711,-0.0527633179191778,0.0680231854491513,0.00463179043712181,-0.439776174534988,-0.401597022367874,-0.386733084853301,0.1260426210572,0.0823974910712906,0.10688831564009,-0.0986549895686988,0.0555076378469082,0.0215994902202397,-0.0605663574089963,-0.00180083782907481,-0.0576646029651613,0.0933004108093289,-0.00247339906123756,0.0598135626182383
"POLA1",0.0320475312978417,-0.153711256964202,-0.107351728747933,0.18458331928124,-0.111028397106272,0.12417054278265,-0.145010707094654,-0.0164022483220165,-0.0854089983696316,-0.0315245844494303,-0.108956174551354,-0.0601962468472763,0.00583958439945675,0.00701138535085555,-0.159386827829175,-0.246784197545423,-0.0606070139979273,-0.20209917431489,0.0199414073236941,0.075118963140822,0.119903051482961,0.123744586573128,0.125472934877367,0.0689133852575505,0.182784686180108,0.218813557167399,0.200122621025132
"CCNE1",0.02141483763954,0.150060731206851,-0.00494050315076322,0.0640026504505169,-0.0560923368575175,0.0555431989178334,-0.162492614084211,-0.163974072980896,-0.237734982229929,0.143068295113695,0.292961176720912,0.146778366588384,-0.0527492291971932,-0.166843527958482,-0.0934860108647086,-0.208036613092215,-0.0472559782144906,-0.230157116173825,0.07690751599233,0.026128513625121,-0.0521525976968054,0.0197391538992413,0.0804966902717279,0.0892274329232166,0.036709996280079,0.191169013857394,0.0817080090141378
"ORC2",0.128426672481782,0.0676830879332648,0.0232549271143778,-0.00424286978182309,0.160669352581181,-0.0625458591741559,-0.108698257860086,0.0972319044293801,0.0458636642735364,-0.0678423931148053,-0.0298002994976851,-0.134686290120838,-0.103338340713664,0.00286465992405205,-0.0440236331680683,-0.132477642219996,-0.0522305179368381,-0.0322343514963013,0.00453422952918991,0.00454573303735906,-0.109393495033075,-0.00463562789731142,0.081044596669912,0.0989128187203789,0.083512972422275,-0.0312603819631416,0.118865340861113
"CCNE2",0.230239071395651,0.179057535973735,0.302321627944526,-0.0845332415216866,-0.197354735863666,-0.213431380871185,-0.131248210101806,0.0785355461800048,0.00610187522875272,-0.00762592128592665,-0.0699009052026458,-0.20903807351667,-0.175385823155821,-0.138445708064012,-0.216976402518027,-0.285590663307984,-0.311042262196409,-0.207988796473117,0.36149185009381,0.0743973986691184,0.281423227515901,0.0181190514776741,0.0394766631687578,-0.0442081144067643,0.350297747966673,0.236291319638358,0.135017323232733
"LRWD1",0.168477662075455,0.374642623919581,0.267106031715356,-0.135965074964975,-0.0504116652464557,-0.126426229500423,0.154236237776285,0.0988344303301449,0.0858311646756835,0.0661119475803211,0.0443900445081287,-0.0679477183178196,-0.196118857601686,-0.23346004241394,-0.107826659963006,-0.510942361551926,-0.22629565975415,-0.388833590993752,0.283406582188832,0.0723806347353229,0.237126164182461,-0.13641564801682,-0.00573755549288713,-0.05376247320633,0.153396172930375,0.100427224322573,0.133776616083653
"CDK2",0.210773101849512,0.165678623248477,0.207217701323632,0.157974290071399,0.126819741494806,0.0299090907618496,-0.156813917102772,-0.198624654402344,-0.0215698625067553,-0.115461281861711,-0.0696096364710073,0.0832739181888442,-0.190367915771038,0.039844294977371,-0.115675020598395,-0.461436865073301,-0.472565310701366,-0.463348796028555,0.0808866735299247,0.120617005151072,0.109376766411749,0.151422747366874,0.0487498813695737,0.0799883637217178,0.218754240166906,0.241129305838351,0.193057515045204
"ORC6",0.224783588604353,0.364357410429339,0.154069362344565,0.000773199343752751,0.129195199010239,0.0662091596063554,-0.25044706449685,-0.171300957328187,-0.138825992484987,0.018371585314588,-0.0134418373353977,-0.0211620989547789,-0.222493318063197,-0.0936726839786459,-0.142205309492301,-0.318192219357369,-0.448931383944394,-0.330959006609927,0.179695124038551,0.214636241444229,0.161519750746663,0.0182423469396369,-0.0778822627677886,-0.000477233115672604,0.219699317994698,0.268206268312559,0.210232813800024
"PRIM2",0.403697842640543,0.239749122377683,0.296431437870714,0.0097143783574154,0.0696624291240937,-0.0541876561137293,-0.159516032851823,0.0554122053506632,-0.146191230554642,-0.0846711683579713,-0.0501124114619547,0.0159031826899234,0.00919472696566181,-0.0888116580725349,-0.230805415695002,-0.581958139442621,-0.536953744105386,-0.669201416900234,0.299489979965625,0.347763981798607,0.340052170340305,0.0761304979890411,0.0619953796167856,-0.0832490797958219,0.136165739418347,0.150233561234916,0.174061317611438
"GINS3",0.329298988748356,0.309078094250179,0.30843153898974,0.0489504455180754,-0.0656665431109626,-0.0078888840791862,0.086883783759685,0.103326824903295,-0.163987413377118,0.0306281513614621,-0.0282209502710611,-0.0845421645998083,-0.15255204857151,-0.401236483593067,-0.350889487762128,-0.628930357792752,-0.554534707202897,-0.5352369577153,0.269987621044598,0.296865425215882,0.250534289216647,0.0784525986432119,0.123266634023501,0.0373424101634665,0.34068061133552,0.219024981819127,0.140933599083032
